Case ID,Activity,Timestamp,Resource,Verzekeringstype,Kanaal,Risiconiveau,Afwijzingsreden
INS-2025-0052,Aanvraag ontvangen,2025-02-25 15:49:28,SYSTEEM,Zorgverzekering,Telefoon,,
INS-2025-0147,Offerte verstuurd naar klant,2025-02-25 15:52:36,SYSTEEM,Reisverzekering,Online portal,,
INS-2025-0189,Risicoclassificatie vastgesteld,2025-02-25 15:55:36,Ahmed T.,Autoverzekering,Telefoon,Hoog,
INS-2025-0112,Documentcontrole gestart,2025-02-25 15:57:12,Joost H.,Reisverzekering,E-mail,,
INS-2025-0114,Risicoanalyse afgerond,2025-02-25 15:58:51,Dirk M.,Zorgverzekering,E-mail,,
INS-2025-0029,Documentcontrole goedgekeurd,2025-02-25 16:00:58,Joost H.,Levensverzekering,Online portal,,
INS-2025-0116,Aanvraagproces afgerond,2025-02-25 16:03:34,SYSTEEM,Levensverzekering,E-mail,,
INS-2025-0038,Polis geactiveerd,2025-02-25 16:05:19,SYSTEEM,Autoverzekering,E-mail,,
INS-2025-0062,Offerte verstuurd naar klant,2025-02-25 16:06:59,SYSTEEM,Arbeidsongeschiktheid,Online portal,,
INS-2025-0201,Risicoanalyse afgerond,2025-02-25 16:10:01,Dirk M.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0052,Aanvraag geregistreerd,2025-02-25 16:26:10,Roel V.,Zorgverzekering,Telefoon,,
INS-2025-0239,Polisopmaak gestart,2025-02-25 16:27:52,Layla N.,Inboedelverzekering,E-mail,,
INS-2025-0063,Documentcontrole goedgekeurd,2025-02-25 16:36:35,Eline P.,Levensverzekering,Tussenpersoon,,
INS-2025-0038,Welkomstbericht verstuurd,2025-02-25 16:42:17,SYSTEEM,Autoverzekering,E-mail,,
INS-2025-0029,Risicoanalyse gestart,2025-02-25 16:47:50,Ahmed T.,Levensverzekering,Online portal,,
INS-2025-0009,Documentcontrole goedgekeurd,2025-02-25 16:57:56,Joost H.,Zorgverzekering,E-mail,,
INS-2025-0195,Risicoanalyse gestart,2025-02-25 17:09:26,Saskia L.,Levensverzekering,Tussenpersoon,,
INS-2025-0273,Risicoanalyse afgerond,2025-02-25 17:15:59,Dirk M.,Opstalverzekering,Telefoon,,
INS-2025-0142,Handmatige premiecorrectie toegepast,2025-02-25 17:16:21,Bianca V.,Zorgverzekering,E-mail,,
INS-2025-0003,Aanvullend onderzoek aangevraagd,2025-02-25 17:19:31,Ahmed T.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0063,Risicoanalyse gestart,2025-02-25 17:24:31,Dirk M.,Levensverzekering,Tussenpersoon,,
INS-2025-0144,Aanvullend onderzoek aangevraagd,2025-02-25 17:26:26,Nora F.,Opstalverzekering,Online portal,,
INS-2025-0206,Offerte geweigerd door klant,2025-02-25 17:30:11,SYSTEEM,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0234,Afwijzingsbrief verstuurd,2025-02-25 17:34:43,SYSTEEM,Arbeidsongeschiktheid,Online portal,,
INS-2025-0064,Risicoclassificatie vastgesteld,2025-02-25 17:42:38,Ahmed T.,Inboedelverzekering,Tussenpersoon,Laag,
INS-2025-0077,Premieberekening gestart,2025-02-25 17:48:52,Bianca V.,Levensverzekering,Telefoon,,
INS-2025-0189,Aanvullend onderzoek aangevraagd,2025-02-25 17:50:26,Dirk M.,Autoverzekering,Telefoon,,
INS-2025-0266,Risicoanalyse afgerond,2025-02-25 17:50:29,Nora F.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0114,Acceptatiebeoordeling gestart,2025-02-25 17:56:13,Pieter dB.,Zorgverzekering,E-mail,,
INS-2025-0006,Aanvullende info opgevraagd,2025-02-25 17:56:31,Yousra B.,Zorgverzekering,Telefoon,,
INS-2025-0213,Risicoanalyse afgerond,2025-02-25 17:58:07,Nora F.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0201,Acceptatiebeoordeling gestart,2025-02-25 18:04:37,Wendy R.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0009,Risicoanalyse gestart,2025-02-25 18:08:26,Saskia L.,Zorgverzekering,E-mail,,
INS-2025-0168,Aanvraag afgewezen,2025-02-25 18:13:59,Pieter dB.,Reisverzekering,Tussenpersoon,,Niet voldoet aan acceptatiecriteria
INS-2025-0038,Aanvraagproces afgerond,2025-02-25 18:16:48,SYSTEEM,Autoverzekering,E-mail,,
INS-2025-0273,Acceptatiebeoordeling gestart,2025-02-25 18:30:53,Frank O.,Opstalverzekering,Telefoon,,
INS-2025-0213,Acceptatiebeoordeling gestart,2025-02-25 18:36:03,Pieter dB.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0266,Acceptatiebeoordeling gestart,2025-02-25 18:38:25,Pieter dB.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0098,Risicoclassificatie vastgesteld,2025-02-25 18:40:32,Dirk M.,Opstalverzekering,Tussenpersoon,Midden,
INS-2025-0107,Documentcontrole goedgekeurd,2025-02-25 18:48:40,Joost H.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0166,Offerte geaccepteerd door klant,2025-02-25 18:50:12,SYSTEEM,Reisverzekering,Online portal,,
INS-2025-0126,Onderzoeksrapport beoordeeld,2025-02-25 18:59:30,Nora F.,Reisverzekering,Telefoon,,
INS-2025-0139,Risicoanalyse afgerond,2025-02-25 19:09:11,Nora F.,Levensverzekering,Tussenpersoon,,
INS-2025-0146,Polis aangemaakt in systeem,2025-02-25 19:34:09,Layla N.,Opstalverzekering,Online portal,,
INS-2025-0064,Risicoanalyse afgerond,2025-02-25 19:43:10,Dirk M.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0052,Intake voltooid,2025-02-25 19:43:28,Fatima K.,Zorgverzekering,Telefoon,,
INS-2025-0046,Aanvullende info ontvangen,2025-02-25 19:44:26,SYSTEEM,Reisverzekering,Tussenpersoon,,
INS-2025-0166,Polisopmaak gestart,2025-02-25 19:56:23,Ingrid Z.,Reisverzekering,Online portal,,
INS-2025-0168,Afwijzingsbrief verstuurd,2025-02-25 20:05:21,SYSTEEM,Reisverzekering,Tussenpersoon,,
INS-2025-0036,Offerte geweigerd door klant,2025-02-25 20:09:05,SYSTEEM,Inboedelverzekering,Telefoon,,
INS-2025-0052,Documentcontrole gestart,2025-02-25 20:14:58,Marieke S.,Zorgverzekering,Telefoon,,
INS-2025-0142,Premie definitief vastgesteld,2025-02-25 20:18:51,Bianca V.,Zorgverzekering,E-mail,,
INS-2025-0146,Polis gecontroleerd,2025-02-25 20:40:50,Ingrid Z.,Opstalverzekering,Online portal,,
INS-2025-0268,Premieberekening gestart,2025-02-25 20:42:38,Sander K.,Opstalverzekering,E-mail,,
INS-2025-0107,Risicoanalyse gestart,2025-02-25 20:44:41,Dirk M.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0139,Acceptatiebeoordeling gestart,2025-02-25 20:45:25,Frank O.,Levensverzekering,Tussenpersoon,,
INS-2025-0112,Documentcontrole goedgekeurd,2025-02-25 20:49:45,Marieke S.,Reisverzekering,E-mail,,
INS-2025-0098,Risicoanalyse afgerond,2025-02-25 20:57:24,Dirk M.,Opstalverzekering,Tussenpersoon,,
INS-2025-0142,Offerte aangemaakt,2025-02-25 21:06:05,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0064,Acceptatiebeoordeling gestart,2025-02-25 21:10:50,Wendy R.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0137,Premieberekening gestart,2025-02-25 21:13:32,Bianca V.,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0206,Aanvraag ingetrokken door klant,2025-02-25 21:14:23,SYSTEEM,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0046,Intake voltooid,2025-02-25 21:18:48,Bas de W.,Reisverzekering,Tussenpersoon,,
INS-2025-0098,Acceptatiebeoordeling gestart,2025-02-25 21:50:46,Frank O.,Opstalverzekering,Tussenpersoon,,
INS-2025-0046,Documentcontrole gestart,2025-02-25 21:55:28,Eline P.,Reisverzekering,Tussenpersoon,,
INS-2025-0239,Polis aangemaakt in systeem,2025-02-25 21:56:59,Layla N.,Inboedelverzekering,E-mail,,
INS-2025-0112,Risicoanalyse gestart,2025-02-25 22:00:28,Saskia L.,Reisverzekering,E-mail,,
INS-2025-0216,Premieberekening gestart,2025-02-25 22:03:17,Sander K.,Autoverzekering,E-mail,,
INS-2025-0077,Handmatige premiecorrectie toegepast,2025-02-25 22:04:59,Bianca V.,Levensverzekering,Telefoon,,
INS-2025-0036,Aanvraag ingetrokken door klant,2025-02-25 22:08:32,SYSTEEM,Inboedelverzekering,Telefoon,,
INS-2025-0110,Risicoclassificatie vastgesteld,2025-02-25 22:12:03,Saskia L.,Inboedelverzekering,Tussenpersoon,Hoog,
INS-2025-0146,Polis definitief vastgesteld,2025-02-25 22:19:31,Layla N.,Opstalverzekering,Online portal,,
INS-2025-0052,Documentcontrole goedgekeurd,2025-02-25 22:19:56,Marieke S.,Zorgverzekering,Telefoon,,
INS-2025-0166,Polis aangemaakt in systeem,2025-02-25 22:32:52,Thomas A.,Reisverzekering,Online portal,,
INS-2025-0142,Offerte verstuurd naar klant,2025-02-25 22:48:51,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0146,Startpremie geïncasseerd,2025-02-25 23:07:10,Sander K.,Opstalverzekering,Online portal,,
INS-2025-0166,Polis gecontroleerd,2025-02-25 23:32:30,Layla N.,Reisverzekering,Online portal,,
INS-2025-0028,Aanvraag afgewezen,2025-02-25 23:37:15,Pieter dB.,Reisverzekering,Tussenpersoon,,Hoog risicoprofiel
INS-2025-0114,Premieberekening gestart,2025-02-25 23:43:01,Sander K.,Zorgverzekering,E-mail,,
INS-2025-0239,Polis gecontroleerd,2025-02-25 23:53:18,Thomas A.,Inboedelverzekering,E-mail,,
INS-2025-0232,Aanvraag ontvangen,2025-02-25 23:58:06,SYSTEEM,Autoverzekering,E-mail,,
INS-2025-0146,Polis geactiveerd,2025-02-26 00:06:39,SYSTEEM,Opstalverzekering,Online portal,,
INS-2025-0052,Risicoanalyse gestart,2025-02-26 00:15:18,Nora F.,Zorgverzekering,Telefoon,,
INS-2025-0030,Risicoclassificatie vastgesteld,2025-02-26 00:17:44,Ahmed T.,Inboedelverzekering,Telefoon,Midden,
INS-2025-0137,Premie definitief vastgesteld,2025-02-26 00:29:50,Bianca V.,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0158,Aanvraag ontvangen,2025-02-26 00:29:56,SYSTEEM,Opstalverzekering,E-mail,,
INS-2025-0232,Aanvraag geregistreerd,2025-02-26 00:34:46,Fatima K.,Autoverzekering,E-mail,,
INS-2025-0110,Aanvullend onderzoek aangevraagd,2025-02-26 00:35:37,Saskia L.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0126,Risicoanalyse afgerond,2025-02-26 00:41:51,Dirk M.,Reisverzekering,Telefoon,,
INS-2025-0213,Aanvraag afgewezen,2025-02-26 00:47:27,Frank O.,Aansprakelijkheidsverzekering,E-mail,,Niet voldoet aan acceptatiecriteria
INS-2025-0166,Polis definitief vastgesteld,2025-02-26 00:48:47,Ingrid Z.,Reisverzekering,Online portal,,
INS-2025-0077,Premie definitief vastgesteld,2025-02-26 00:50:46,Sander K.,Levensverzekering,Telefoon,,
INS-2025-0288,Premieberekening gestart,2025-02-26 00:58:46,Sander K.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0216,Premie definitief vastgesteld,2025-02-26 00:59:33,Sander K.,Autoverzekering,E-mail,,
INS-2025-0254,Premieberekening gestart,2025-02-26 01:00:11,Bianca V.,Opstalverzekering,E-mail,,
INS-2025-0179,Aanvraag ontvangen,2025-02-26 01:02:56,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0195,Risicoclassificatie vastgesteld,2025-02-26 01:04:18,Dirk M.,Levensverzekering,Tussenpersoon,Midden,
INS-2025-0146,Welkomstbericht verstuurd,2025-02-26 01:14:26,SYSTEEM,Opstalverzekering,Online portal,,
INS-2025-0028,Afwijzingsbrief verstuurd,2025-02-26 01:23:19,SYSTEEM,Reisverzekering,Tussenpersoon,,
INS-2025-0158,Aanvraag geregistreerd,2025-02-26 01:27:15,Yousra B.,Opstalverzekering,E-mail,,
INS-2025-0239,Polis definitief vastgesteld,2025-02-26 01:30:31,Thomas A.,Inboedelverzekering,E-mail,,
INS-2025-0179,Aanvraag geregistreerd,2025-02-26 01:35:50,Fatima K.,Zorgverzekering,E-mail,,
INS-2025-0139,Premieberekening gestart,2025-02-26 01:49:10,Sander K.,Levensverzekering,Tussenpersoon,,
INS-2025-0268,Premie definitief vastgesteld,2025-02-26 01:56:24,Bianca V.,Opstalverzekering,E-mail,,
INS-2025-0216,Offerte aangemaakt,2025-02-26 02:05:32,SYSTEEM,Autoverzekering,E-mail,,
INS-2025-0077,Offerte aangemaakt,2025-02-26 02:07:16,SYSTEEM,Levensverzekering,Telefoon,,
INS-2025-0166,Startpremie geïncasseerd,2025-02-26 02:13:35,Sander K.,Reisverzekering,Online portal,,
INS-2025-0178,Aanvraag ontvangen,2025-02-26 02:13:37,SYSTEEM,Arbeidsongeschiktheid,E-mail,,
INS-2025-0137,Offerte aangemaakt,2025-02-26 02:14:23,SYSTEEM,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0126,Acceptatiebeoordeling gestart,2025-02-26 02:16:25,Pieter dB.,Reisverzekering,Telefoon,,
INS-2025-0178,Aanvraag geregistreerd,2025-02-26 02:22:56,Yousra B.,Arbeidsongeschiktheid,E-mail,,
INS-2025-0268,Offerte aangemaakt,2025-02-26 02:30:43,SYSTEEM,Opstalverzekering,E-mail,,
INS-2025-0030,Risicoanalyse afgerond,2025-02-26 02:35:14,Saskia L.,Inboedelverzekering,Telefoon,,
INS-2025-0288,Handmatige premiecorrectie toegepast,2025-02-26 02:36:30,Sander K.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0193,Offerte geaccepteerd door klant,2025-02-26 02:39:17,SYSTEEM,Reisverzekering,E-mail,,
INS-2025-0195,Risicoanalyse afgerond,2025-02-26 02:44:53,Saskia L.,Levensverzekering,Tussenpersoon,,
INS-2025-0046,Documentcontrole goedgekeurd,2025-02-26 02:47:59,Eline P.,Reisverzekering,Tussenpersoon,,
INS-2025-0239,Startpremie geïncasseerd,2025-02-26 02:48:43,Bianca V.,Inboedelverzekering,E-mail,,
INS-2025-0137,Offerte verstuurd naar klant,2025-02-26 02:52:41,SYSTEEM,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0166,Polis geactiveerd,2025-02-26 02:57:35,SYSTEEM,Reisverzekering,Online portal,,
INS-2025-0269,Aanvraag ontvangen,2025-02-26 02:58:38,SYSTEEM,Inboedelverzekering,Tussenpersoon,,
INS-2025-0031,Aanvraag ontvangen,2025-02-26 03:02:31,SYSTEEM,Autoverzekering,Tussenpersoon,,
INS-2025-0146,Aanvraagproces afgerond,2025-02-26 03:02:59,SYSTEEM,Opstalverzekering,Online portal,,
INS-2025-0269,Aanvraag geregistreerd,2025-02-26 03:06:05,Roel V.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0268,Offerte verstuurd naar klant,2025-02-26 03:08:49,SYSTEEM,Opstalverzekering,E-mail,,
INS-2025-0112,Risicoclassificatie vastgesteld,2025-02-26 03:40:10,Nora F.,Reisverzekering,E-mail,Hoog,
INS-2025-0213,Afwijzingsbrief verstuurd,2025-02-26 03:40:14,SYSTEEM,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0166,Welkomstbericht verstuurd,2025-02-26 03:41:09,SYSTEEM,Reisverzekering,Online portal,,
INS-2025-0114,Premie definitief vastgesteld,2025-02-26 03:48:37,Bianca V.,Zorgverzekering,E-mail,,
INS-2025-0193,Polisopmaak gestart,2025-02-26 03:52:08,Thomas A.,Reisverzekering,E-mail,,
INS-2025-0195,Acceptatiebeoordeling gestart,2025-02-26 03:53:57,Frank O.,Levensverzekering,Tussenpersoon,,
INS-2025-0030,Acceptatiebeoordeling gestart,2025-02-26 03:54:20,Wendy R.,Inboedelverzekering,Telefoon,,
INS-2025-0232,Aanvullende info opgevraagd,2025-02-26 03:56:20,Roel V.,Autoverzekering,E-mail,,
INS-2025-0216,Offerte verstuurd naar klant,2025-02-26 03:56:22,SYSTEEM,Autoverzekering,E-mail,,
INS-2025-0031,Aanvraag geregistreerd,2025-02-26 03:56:43,Yousra B.,Autoverzekering,Tussenpersoon,,
INS-2025-0239,Polis geactiveerd,2025-02-26 03:57:32,SYSTEEM,Inboedelverzekering,E-mail,,
INS-2025-0077,Offerte verstuurd naar klant,2025-02-26 04:04:48,SYSTEEM,Levensverzekering,Telefoon,,
INS-2025-0107,Risicoclassificatie vastgesteld,2025-02-26 04:18:11,Saskia L.,Aansprakelijkheidsverzekering,Tussenpersoon,Laag,
INS-2025-0064,Premieberekening gestart,2025-02-26 04:18:51,Bianca V.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0114,Offerte aangemaakt,2025-02-26 04:35:01,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0178,Intake voltooid,2025-02-26 04:35:07,Roel V.,Arbeidsongeschiktheid,E-mail,,
INS-2025-0046,Risicoanalyse gestart,2025-02-26 04:41:06,Nora F.,Reisverzekering,Tussenpersoon,,
INS-2025-0166,Aanvraagproces afgerond,2025-02-26 04:44:50,SYSTEEM,Reisverzekering,Online portal,,
INS-2025-0102,Herziene offerte verstuurd,2025-02-26 04:47:27,SYSTEEM,Opstalverzekering,E-mail,,
INS-2025-0158,Intake voltooid,2025-02-26 05:04:24,Fatima K.,Opstalverzekering,E-mail,,
INS-2025-0239,Welkomstbericht verstuurd,2025-02-26 05:21:32,SYSTEEM,Inboedelverzekering,E-mail,,
INS-2025-0278,Herziene offerte verstuurd,2025-02-26 05:26:38,SYSTEEM,Arbeidsongeschiktheid,E-mail,,
INS-2025-0179,Intake voltooid,2025-02-26 05:33:38,Fatima K.,Zorgverzekering,E-mail,,
INS-2025-0139,Premie definitief vastgesteld,2025-02-26 05:40:46,Bianca V.,Levensverzekering,Tussenpersoon,,
INS-2025-0178,Documentcontrole gestart,2025-02-26 05:44:47,Eline P.,Arbeidsongeschiktheid,E-mail,,
INS-2025-0269,Aanvullende info opgevraagd,2025-02-26 05:54:33,Fatima K.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0031,Intake voltooid,2025-02-26 06:08:22,Roel V.,Autoverzekering,Tussenpersoon,,
INS-2025-0064,Premie definitief vastgesteld,2025-02-26 06:15:22,Sander K.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0158,Documentcontrole gestart,2025-02-26 06:15:31,Eline P.,Opstalverzekering,E-mail,,
INS-2025-0239,Aanvraagproces afgerond,2025-02-26 06:20:21,SYSTEEM,Inboedelverzekering,E-mail,,
INS-2025-0114,Offerte verstuurd naar klant,2025-02-26 06:20:33,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0288,Premie definitief vastgesteld,2025-02-26 06:23:34,Bianca V.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0254,Premie definitief vastgesteld,2025-02-26 06:47:11,Bianca V.,Opstalverzekering,E-mail,,
INS-2025-0139,Offerte aangemaakt,2025-02-26 07:01:15,SYSTEEM,Levensverzekering,Tussenpersoon,,
INS-2025-0107,Risicoanalyse afgerond,2025-02-26 07:08:03,Saskia L.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0029,Risicoclassificatie vastgesteld,2025-02-26 07:16:01,Ahmed T.,Levensverzekering,Online portal,Laag,
INS-2025-0288,Offerte aangemaakt,2025-02-26 07:16:19,SYSTEEM,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0179,Documentcontrole gestart,2025-02-26 07:27:55,Joost H.,Zorgverzekering,E-mail,,
INS-2025-0112,Aanvullend onderzoek aangevraagd,2025-02-26 07:31:10,Saskia L.,Reisverzekering,E-mail,,
INS-2025-0193,Polis aangemaakt in systeem,2025-02-26 07:36:21,Ingrid Z.,Reisverzekering,E-mail,,
INS-2025-0201,Premieberekening gestart,2025-02-26 08:02:44,Sander K.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0031,Documentcontrole gestart,2025-02-26 08:04:49,Marieke S.,Autoverzekering,Tussenpersoon,,
INS-2025-0064,Offerte aangemaakt,2025-02-26 08:06:20,SYSTEEM,Inboedelverzekering,Tussenpersoon,,
INS-2025-0188,Aanvraag ontvangen,2025-02-26 08:09:17,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0254,Offerte aangemaakt,2025-02-26 08:11:36,SYSTEEM,Opstalverzekering,E-mail,,
INS-2025-0139,Offerte verstuurd naar klant,2025-02-26 08:29:12,SYSTEEM,Levensverzekering,Tussenpersoon,,
INS-2025-0260,Aanvraag ontvangen,2025-02-26 08:35:48,SYSTEEM,Levensverzekering,Telefoon,,
INS-2025-0107,Acceptatiebeoordeling gestart,2025-02-26 08:36:08,Pieter dB.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0085,Aanvullende info ontvangen,2025-02-26 08:49:45,SYSTEEM,Inboedelverzekering,Tussenpersoon,,
INS-2025-0288,Offerte verstuurd naar klant,2025-02-26 09:06:26,SYSTEEM,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0030,Premieberekening gestart,2025-02-26 09:08:12,Bianca V.,Inboedelverzekering,Telefoon,,
INS-2025-0029,Risicoanalyse afgerond,2025-02-26 09:26:17,Nora F.,Levensverzekering,Online portal,,
INS-2025-0188,Aanvraag geregistreerd,2025-02-26 09:30:29,Yousra B.,Zorgverzekering,E-mail,,
INS-2025-0064,Offerte verstuurd naar klant,2025-02-26 09:35:47,SYSTEEM,Inboedelverzekering,Tussenpersoon,,
INS-2025-0148,Aanvullende info ontvangen,2025-02-26 09:38:04,SYSTEEM,Inboedelverzekering,Online portal,,
INS-2025-0085,Intake voltooid,2025-02-26 09:38:42,Bas de W.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0254,Offerte verstuurd naar klant,2025-02-26 09:55:47,SYSTEEM,Opstalverzekering,E-mail,,
INS-2025-0260,Aanvraag geregistreerd,2025-02-26 09:56:07,Yousra B.,Levensverzekering,Telefoon,,
INS-2025-0029,Acceptatiebeoordeling gestart,2025-02-26 10:00:12,Wendy R.,Levensverzekering,Online portal,,
INS-2025-0085,Documentcontrole gestart,2025-02-26 10:17:59,Marieke S.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0273,Premieberekening gestart,2025-02-26 10:24:38,Bianca V.,Opstalverzekering,Telefoon,,
INS-2025-0266,Premieberekening gestart,2025-02-26 10:25:09,Bianca V.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0101,Aanvraag ontvangen,2025-02-26 10:27:17,SYSTEEM,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0193,Polis gecontroleerd,2025-02-26 10:30:12,Thomas A.,Reisverzekering,E-mail,,
INS-2025-0148,Intake voltooid,2025-02-26 10:35:18,Yousra B.,Inboedelverzekering,Online portal,,
INS-2025-0158,Documentcontrole goedgekeurd,2025-02-26 10:40:10,Marieke S.,Opstalverzekering,E-mail,,
INS-2025-0272,Onderzoeksrapport ontvangen,2025-02-26 10:48:12,SYSTEEM,Opstalverzekering,Tussenpersoon,,
INS-2025-0101,Aanvraag geregistreerd,2025-02-26 10:50:39,Yousra B.,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0011,Aanvraag ontvangen,2025-02-26 10:51:01,SYSTEEM,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0170,Offerte geaccepteerd door klant,2025-02-26 10:54:54,SYSTEEM,Opstalverzekering,Telefoon,,
INS-2025-0201,Premie definitief vastgesteld,2025-02-26 10:57:04,Sander K.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0119,Aanvraag ontvangen,2025-02-26 11:04:29,SYSTEEM,Reisverzekering,E-mail,,
INS-2025-0158,Risicoanalyse gestart,2025-02-26 11:12:29,Ahmed T.,Opstalverzekering,E-mail,,
INS-2025-0188,Intake voltooid,2025-02-26 11:13:27,Yousra B.,Zorgverzekering,E-mail,,
INS-2025-0148,Documentcontrole gestart,2025-02-26 11:22:28,Eline P.,Inboedelverzekering,Online portal,,
INS-2025-0170,Polisopmaak gestart,2025-02-26 11:28:25,Ingrid Z.,Opstalverzekering,Telefoon,,
INS-2025-0193,Polis definitief vastgesteld,2025-02-26 11:33:16,Thomas A.,Reisverzekering,E-mail,,
INS-2025-0030,Premie definitief vastgesteld,2025-02-26 11:40:09,Bianca V.,Inboedelverzekering,Telefoon,,
INS-2025-0186,Onderzoeksrapport ontvangen,2025-02-26 11:53:54,SYSTEEM,Levensverzekering,Telefoon,,
INS-2025-0188,Documentcontrole gestart,2025-02-26 12:03:50,Eline P.,Zorgverzekering,E-mail,,
INS-2025-0011,Aanvraag geregistreerd,2025-02-26 12:15:03,Bas de W.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0030,Offerte aangemaakt,2025-02-26 12:25:09,SYSTEEM,Inboedelverzekering,Telefoon,,
INS-2025-0119,Aanvraag geregistreerd,2025-02-26 12:32:16,Fatima K.,Reisverzekering,E-mail,,
INS-2025-0193,Startpremie geïncasseerd,2025-02-26 12:45:08,Sander K.,Reisverzekering,E-mail,,
INS-2025-0272,Onderzoeksrapport beoordeeld,2025-02-26 12:48:25,Ahmed T.,Opstalverzekering,Tussenpersoon,,
INS-2025-0178,Documentcontrole goedgekeurd,2025-02-26 12:48:55,Joost H.,Arbeidsongeschiktheid,E-mail,,
INS-2025-0201,Offerte aangemaakt,2025-02-26 12:53:02,SYSTEEM,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0178,Risicoanalyse gestart,2025-02-26 13:26:26,Nora F.,Arbeidsongeschiktheid,E-mail,,
INS-2025-0030,Offerte verstuurd naar klant,2025-02-26 13:26:47,SYSTEEM,Inboedelverzekering,Telefoon,,
INS-2025-0101,Intake voltooid,2025-02-26 13:29:32,Yousra B.,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0260,Intake voltooid,2025-02-26 13:42:34,Bas de W.,Levensverzekering,Telefoon,,
INS-2025-0098,Premieberekening gestart,2025-02-26 13:47:11,Sander K.,Opstalverzekering,Tussenpersoon,,
